ph,temperature,humidity,altitude,rainfall,N,P,K,label
6.73,15.69,63.75,676.0,569.02,53.0,30.0,33.0,Elderberries
5.69,19.25,68.45,224.0,735.9,64.0,22.0,83.0,Elderberries
6.04,23.77,53.22,796.0,574.46,62.0,40.0,49.0,Elderberries
6.79,13.17,43.67,1061.0,509.3,116.0,39.0,51.0,Elderberries
5.73,15.71,69.83,308.0,822.83,98.0,36.0,75.0,Elderberries
6.21,24.4,55.29,1284.0,700.53,56.0,39.0,65.0,Elderberries
6.98,12.09,60.48,1160.0,563.08,84.0,33.0,96.0,Elderberries
5.73,19.25,54.66,359.0,864.68,74.0,23.0,57.0,Elderberries
6.51,19.01,49.24,414.0,666.74,105.0,30.0,76.0,Elderberries
6.88,23.78,51.78,762.0,515.75,94.0,26.0,52.0,Elderberries
6.15,14.11,54.66,824.0,888.88,117.0,23.0,120.0,Elderberries
6.86,16.74,68.45,221.0,506.44,63.0,25.0,117.0,Elderberries
5.99,19.69,55.72,550.0,574.46,95.0,40.0,105.0,Elderberries
6.83,12.11,44.99,60.0,571.9,114.0,30.0,73.0,Elderberries
6.32,13.49,61.63,60.0,950.08,110.0,39.0,90.0,Elderberries
5.72,13.66,68.56,1331.0,666.2,64.0,20.0,79.0,Elderberries
6.32,24.58,66.22,936.0,608.41,106.0,37.0,117.0,Elderberries
6.06,24.59,64.58,794.0,932.58,92.0,25.0,111.0,Elderberries
6.81,16.1,68.57,90.0,666.74,91.0,32.0,41.0,Elderberries
5.79,15.52,69.12,475.0,676.46,95.0,27.0,117.0,Elderberries
6.0,13.91,49.88,133.0,566.77,90.0,29.0,80.0,Elderberries
6.09,15.25,63.75,112.0,839.8,110.0,22.0,104.0,Elderberries
5.93,12.49,55.34,67.0,588.78,55.0,25.0,37.0,Elderberries
5.73,15.37,64.42,95.0,959.99,107.0,24.0,84.0,Elderberries
6.07,17.47,64.81,294.0,575.72,63.0,34.0,99.0,Elderberries
6.46,16.1,41.96,602.0,571.9,116.0,38.0,88.0,Elderberries
5.73,21.72,50.45,338.0,932.58,47.0,23.0,65.0,Elderberries
6.24,15.67,53.48,294.0,888.42,87.0,26.0,88.0,Elderberries
6.36,15.37,49.74,292.0,727.08,73.0,29.0,79.0,Elderberries
5.82,21.21,46.08,723.0,720.01,107.0,32.0,53.0,Elderberries
6.94,24.52,53.22,694.0,754.93,105.0,22.0,113.0,Elderberries
5.63,19.07,50.64,918.0,563.08,85.0,28.0,80.0,Elderberries
6.76,13.12,52.3,959.0,864.68,95.0,23.0,120.0,Elderberries
6.57,20.06,63.55,1237.0,522.52,74.0,32.0,55.0,Elderberries
6.1,21.19,46.08,1027.0,666.2,77.0,40.0,44.0,Elderberries
6.44,15.79,53.63,475.0,588.78,95.0,23.0,57.0,Elderberries
6.55,19.69,64.58,1339.0,652.85,119.0,20.0,98.0,Elderberries
6.7,14.21,66.56,694.0,523.21,65.0,21.0,79.0,Elderberries
5.57,21.85,50.64,1301.0,834.33,60.0,37.0,98.0,Elderberries
5.74,13.25,53.63,1475.0,711.92,100.0,40.0,110.0,Elderberries
6.86,16.69,43.67,1164.0,896.46,86.0,40.0,89.0,Elderberries
6.01,17.97,52.37,814.0,833.36,106.0,37.0,100.0,Elderberries
6.14,13.39,52.93,400.0,750.11,117.0,29.0,111.0,Elderberries
6.77,21.51,44.49,877.0,968.37,55.0,34.0,73.0,Elderberries
6.23,21.77,66.56,221.0,571.9,115.0,20.0,63.0,Elderberries
5.62,20.06,63.24,1251.0,693.03,41.0,27.0,34.0,Elderberries
6.76,21.47,66.16,468.0,874.87,77.0,35.0,93.0,Elderberries
6.73,22.97,49.86,739.0,866.44,49.0,40.0,39.0,Elderberries
6.52,22.44,58.91,891.0,738.9,61.0,40.0,80.0,Elderberries
6.36,21.77,47.66,1197.0,990.59,77.0,28.0,94.0,Elderberries
5.69,21.17,64.42,1332.0,572.04,110.0,26.0,68.0,Elderberries
5.72,13.39,59.36,796.0,669.71,66.0,35.0,80.0,Elderberries
6.58,12.09,56.28,735.0,561.93,114.0,29.0,80.0,Elderberries
5.9,12.23,55.94,979.0,540.3,77.0,24.0,51.0,Elderberries
6.41,21.23,60.48,550.0,677.6,56.0,21.0,108.0,Elderberries
6.41,13.67,43.21,643.0,683.68,70.0,26.0,79.0,Elderberries
5.82,15.14,41.96,676.0,805.7,55.0,40.0,119.0,Elderberries
5.89,24.66,43.12,871.0,575.72,111.0,38.0,96.0,Elderberries
6.59,15.81,44.74,1101.0,797.62,98.0,25.0,81.0,Elderberries
5.96,17.12,54.86,560.0,971.22,54.0,25.0,100.0,Elderberries
6.62,14.61,49.74,341.0,683.03,61.0,27.0,37.0,Elderberries
5.7,21.45,67.63,755.0,907.86,95.0,31.0,46.0,Elderberries
5.65,18.62,41.9,568.0,901.03,107.0,28.0,68.0,Elderberries
5.89,17.49,49.71,109.0,983.1,63.0,32.0,111.0,Elderberries
6.65,23.16,48.59,1061.0,669.71,62.0,37.0,64.0,Elderberries
5.89,12.09,43.69,1151.0,924.03,74.0,25.0,33.0,Elderberries
6.02,18.9,60.11,1237.0,928.74,63.0,39.0,41.0,Elderberries
6.94,22.42,64.49,796.0,515.75,79.0,23.0,69.0,Elderberries
5.58,15.79,66.26,171.0,794.81,112.0,36.0,69.0,Elderberries
6.81,21.19,49.71,1282.0,666.74,60.0,26.0,120.0,Elderberries
6.06,15.67,51.0,987.0,727.09,113.0,34.0,33.0,Elderberries
6.24,12.04,66.66,1197.0,575.72,57.0,39.0,95.0,Elderberries
5.55,19.98,58.04,550.0,909.88,63.0,40.0,90.0,Elderberries
6.58,20.18,61.68,918.0,678.09,63.0,31.0,46.0,Elderberries
6.81,13.28,50.11,601.0,940.48,107.0,29.0,61.0,Elderberries
6.02,21.21,52.61,1250.0,683.68,63.0,31.0,109.0,Elderberries
5.68,21.49,58.93,796.0,838.6,97.0,36.0,82.0,Elderberries
5.8,15.19,46.08,468.0,522.52,101.0,35.0,33.0,Elderberries
6.1,17.73,64.23,1257.0,876.61,74.0,26.0,53.0,Elderberries
6.1,19.05,69.83,262.0,942.39,48.0,20.0,33.0,Elderberries
5.91,14.19,55.72,871.0,553.12,92.0,28.0,40.0,Elderberries
5.79,16.74,58.04,1066.0,540.3,84.0,21.0,33.0,Elderberries
5.71,18.36,61.75,414.0,874.7,83.0,39.0,38.0,Elderberries
6.52,24.43,63.75,739.0,710.39,79.0,25.0,92.0,Elderberries
5.82,15.2,61.16,796.0,676.46,63.0,20.0,68.0,Elderberries
6.98,17.88,47.51,1373.0,511.99,42.0,33.0,107.0,Elderberries
6.18,24.66,50.24,171.0,670.44,97.0,32.0,81.0,Elderberries
6.65,19.98,44.74,81.0,807.63,99.0,23.0,116.0,Elderberries
6.5,13.34,55.72,1187.0,842.55,90.0,32.0,73.0,Elderberries
5.59,12.29,53.22,1368.0,515.75,114.0,21.0,84.0,Elderberries
5.93,15.47,60.65,1301.0,674.1,95.0,40.0,35.0,Elderberries
6.9,24.96,50.24,1160.0,977.54,92.0,38.0,48.0,Elderberries
6.47,19.71,64.43,475.0,854.47,100.0,39.0,79.0,Elderberries
6.16,23.49,44.49,626.0,928.74,62.0,34.0,33.0,Elderberries
6.46,16.54,55.64,1170.0,626.13,120.0,38.0,57.0,Elderberries
6.17,14.55,48.49,414.0,720.01,63.0,35.0,119.0,Elderberries
5.65,22.46,40.11,294.0,869.74,52.0,35.0,37.0,Elderberries
6.55,16.74,43.69,1164.0,971.22,105.0,20.0,37.0,Elderberries
5.58,24.85,57.47,186.0,884.85,107.0,23.0,84.0,Elderberries
6.16,19.25,60.6,1282.0,950.08,106.0,27.0,33.0,Elderberries
5.62,12.18,67.46,90.0,599.82,88.0,27.0,120.0,Elderberries
6.65,15.28,57.34,645.0,828.51,62.0,37.0,46.0,Elderberries
6.16,17.47,44.74,414.0,784.6,104.0,32.0,42.0,Elderberries
5.85,18.33,69.12,415.0,874.87,91.0,29.0,61.0,Elderberries
5.63,18.4,51.73,1069.0,866.44,63.0,30.0,31.0,Elderberries
5.51,24.58,54.24,1035.0,573.41,88.0,39.0,69.0,Elderberries
5.91,23.33,51.0,213.0,807.63,63.0,34.0,93.0,Elderberries
5.79,16.52,49.24,1420.0,506.44,57.0,33.0,65.0,Elderberries
5.95,12.96,57.97,362.0,783.0,116.0,24.0,86.0,Elderberries
6.18,12.96,64.49,1429.0,722.8,63.0,23.0,89.0,Elderberries
5.55,16.23,61.2,442.0,901.03,92.0,22.0,83.0,Elderberries
6.36,19.51,53.97,601.0,846.92,111.0,34.0,116.0,Elderberries
6.62,22.21,66.19,536.0,928.74,48.0,22.0,72.0,Elderberries
6.46,15.14,48.29,565.0,652.97,106.0,32.0,76.0,Elderberries
6.61,17.1,69.4,1343.0,757.44,70.0,39.0,52.0,Elderberries
5.95,17.84,55.72,821.0,534.26,98.0,21.0,88.0,Elderberries
5.59,17.12,44.99,691.0,677.6,52.0,40.0,46.0,Elderberries
6.66,13.22,40.19,585.0,828.51,112.0,22.0,99.0,Elderberries
6.81,23.66,63.24,229.0,952.3,54.0,29.0,115.0,Elderberries
6.93,24.43,46.24,1301.0,901.03,53.0,23.0,63.0,Elderberries
6.59,17.64,52.37,723.0,668.52,97.0,39.0,81.0,Elderberries
6.88,23.66,68.24,585.0,727.09,91.0,27.0,83.0,Elderberries
6.39,21.19,66.26,196.0,908.53,57.0,22.0,94.0,Elderberries
6.94,17.48,61.58,229.0,544.76,106.0,39.0,55.0,Elderberries
6.69,20.15,61.75,235.0,670.44,107.0,22.0,120.0,Elderberries
5.81,21.21,45.7,643.0,612.42,54.0,33.0,44.0,Elderberries
6.13,17.84,63.24,723.0,968.37,42.0,35.0,89.0,Elderberries
5.67,24.4,51.11,134.0,750.11,94.0,21.0,95.0,Elderberries
5.82,22.46,68.25,235.0,683.68,55.0,35.0,93.0,Elderberries
6.3,23.16,60.11,338.0,710.39,88.0,26.0,44.0,Elderberries
6.7,12.67,40.63,798.0,703.3,67.0,32.0,99.0,Elderberries
5.83,15.81,47.43,186.0,652.85,90.0,27.0,48.0,Elderberries
6.39,12.18,58.49,112.0,573.41,61.0,32.0,113.0,Elderberries
5.59,15.79,54.33,796.0,668.52,42.0,30.0,42.0,Elderberries
6.13,22.26,65.2,175.0,826.21,67.0,34.0,63.0,Elderberries
6.06,19.05,47.19,1035.0,910.98,112.0,20.0,33.0,Elderberries
6.84,24.14,61.63,796.0,666.09,55.0,39.0,95.0,Elderberries
6.66,22.95,43.21,626.0,606.67,77.0,25.0,73.0,Elderberries
6.32,21.51,66.08,1475.0,534.26,95.0,35.0,98.0,Elderberries
6.5,16.17,65.7,1301.0,706.63,113.0,26.0,72.0,Elderberries
6.14,12.87,55.07,206.0,652.85,117.0,27.0,108.0,Elderberries
6.66,17.34,60.74,1166.0,794.81,118.0,35.0,76.0,Elderberries
6.84,22.21,46.24,1054.0,553.12,86.0,34.0,54.0,Elderberries
6.18,13.67,40.19,1197.0,675.33,109.0,24.0,63.0,Elderberries
5.95,19.71,60.77,1237.0,929.95,88.0,38.0,89.0,Elderberries
6.83,17.34,60.74,1113.0,769.89,118.0,23.0,37.0,Elderberries
6.52,14.61,52.3,1031.0,901.03,63.0,30.0,48.0,Elderberries
6.44,21.21,46.24,133.0,709.3,95.0,22.0,36.0,Elderberries
6.42,18.27,55.29,901.0,588.78,44.0,23.0,53.0,Elderberries
6.85,13.99,58.91,414.0,698.82,113.0,35.0,62.0,Elderberries
5.82,18.4,69.83,1237.0,888.88,60.0,29.0,76.0,Elderberries
5.91,13.66,48.49,134.0,744.77,92.0,26.0,94.0,Elderberries
6.66,13.98,40.63,1182.0,714.89,119.0,39.0,44.0,Elderberries
5.55,17.12,68.25,773.0,924.03,47.0,26.0,37.0,Elderberries
6.18,14.21,69.12,1368.0,652.85,53.0,40.0,114.0,Elderberries
5.8,18.92,43.12,1373.0,562.12,65.0,30.0,58.0,Elderberries
5.7,20.92,58.75,221.0,544.76,57.0,40.0,35.0,Elderberries
5.63,17.65,40.02,560.0,678.09,104.0,23.0,68.0,Elderberries
6.58,12.63,65.34,1410.0,878.06,118.0,29.0,76.0,Elderberries
6.65,17.65,55.54,453.0,781.6,68.0,32.0,73.0,Elderberries
7.0,18.77,68.27,255.0,955.38,59.0,28.0,119.0,Elderberries
5.85,12.04,52.37,90.0,599.82,85.0,40.0,93.0,Elderberries
6.77,22.97,69.13,1189.0,966.75,48.0,37.0,34.0,Elderberries
5.7,13.84,64.89,140.0,703.3,111.0,23.0,40.0,Elderberries
6.44,15.19,63.55,308.0,504.8,48.0,36.0,42.0,Elderberries
6.68,17.54,58.19,235.0,934.35,50.0,22.0,89.0,Elderberries
5.95,14.19,64.23,1410.0,918.99,104.0,38.0,58.0,Elderberries
6.16,17.73,64.42,762.0,952.3,104.0,32.0,69.0,Elderberries
5.84,12.04,56.47,168.0,638.32,49.0,38.0,54.0,Elderberries
6.1,14.29,48.3,559.0,534.8,62.0,21.0,107.0,Elderberries
6.73,17.06,64.49,1069.0,928.74,65.0,22.0,107.0,Elderberries
6.36,21.06,66.08,1297.0,700.53,92.0,25.0,87.0,Elderberries
6.86,14.19,53.78,1336.0,794.33,58.0,34.0,81.0,Elderberries
5.9,23.9,43.55,1484.0,572.04,75.0,27.0,73.0,Elderberries
6.81,24.49,55.94,258.0,651.69,63.0,22.0,117.0,Elderberries
5.55,14.21,50.64,676.0,809.59,105.0,32.0,72.0,Elderberries
6.0,19.01,55.34,108.0,626.13,104.0,27.0,89.0,Elderberries
6.94,15.2,56.47,229.0,633.66,110.0,34.0,69.0,Elderberries
5.69,18.62,64.43,565.0,620.87,69.0,26.0,90.0,Elderberries
6.86,13.98,68.24,1498.0,579.36,98.0,23.0,119.0,Elderberries
6.61,15.37,42.25,944.0,754.93,89.0,22.0,31.0,Elderberries
6.32,22.21,52.38,936.0,572.75,118.0,25.0,44.0,Elderberries
6.44,21.21,63.55,294.0,794.45,74.0,32.0,55.0,Elderberries
6.24,21.94,44.74,323.0,534.8,69.0,40.0,116.0,Elderberries
6.71,12.49,53.48,225.0,828.51,63.0,30.0,108.0,Elderberries
6.55,15.23,44.92,137.0,522.52,56.0,37.0,73.0,Elderberries
5.91,18.33,44.49,272.0,661.73,69.0,26.0,36.0,Elderberries
6.32,13.31,68.57,1242.0,515.75,95.0,28.0,98.0,Elderberries
6.44,22.86,46.24,618.0,658.16,90.0,36.0,79.0,Elderberries
6.18,24.85,40.73,676.0,977.54,53.0,27.0,69.0,Elderberries
5.9,13.49,55.64,656.0,735.9,115.0,35.0,120.0,Elderberries
5.58,24.66,67.71,601.0,506.44,63.0,30.0,44.0,Elderberries
6.18,17.73,60.6,912.0,928.74,74.0,21.0,118.0,Elderberries
5.59,19.99,53.78,560.0,645.27,70.0,35.0,95.0,Elderberries
5.51,17.34,65.2,1054.0,778.98,83.0,26.0,98.0,Elderberries
6.73,18.62,49.5,912.0,688.62,117.0,37.0,65.0,Elderberries
5.61,22.21,57.16,1343.0,674.1,41.0,23.0,55.0,Elderberries
5.68,20.06,64.58,1187.0,874.87,55.0,38.0,117.0,Elderberries
6.69,19.98,61.58,559.0,839.8,113.0,25.0,116.0,Elderberries
5.52,19.71,46.24,206.0,716.42,117.0,25.0,44.0,Elderberries
5.55,13.12,43.55,206.0,738.9,77.0,22.0,57.0,Elderberries
6.93,17.47,44.42,109.0,738.9,58.0,25.0,73.0,Elderberries
5.84,16.74,65.59,112.0,888.26,56.0,26.0,117.0,Elderberries
5.98,12.15,40.19,362.0,854.47,78.0,30.0,82.0,Elderberries
5.88,22.54,45.89,627.0,574.46,87.0,27.0,35.0,Elderberries
6.61,19.07,63.75,689.0,916.85,106.0,33.0,53.0,Elderberries
6.1,24.43,55.72,676.0,522.73,48.0,30.0,40.0,Elderberries
6.18,13.99,49.5,536.0,799.45,114.0,25.0,79.0,Elderberries
6.5,12.63,53.2,676.0,544.99,50.0,40.0,115.0,Elderberries
5.68,22.46,54.66,1191.0,566.77,113.0,37.0,49.0,Elderberries
6.98,17.34,50.11,585.0,986.76,78.0,39.0,118.0,Elderberries
6.39,17.54,58.75,132.0,641.36,55.0,39.0,69.0,Elderberries
5.57,23.78,63.75,1319.0,562.12,64.0,34.0,95.0,Elderberries
6.24,16.1,69.86,773.0,910.98,52.0,40.0,43.0,Elderberries
5.55,15.37,40.9,560.0,952.3,106.0,34.0,46.0,Elderberries
6.59,17.48,61.75,1160.0,952.3,108.0,34.0,35.0,Elderberries
6.32,13.31,58.49,1101.0,988.71,105.0,39.0,55.0,Elderberries
6.55,18.1,45.7,338.0,888.26,61.0,25.0,66.0,Elderberries
6.14,16.74,68.84,1401.0,620.87,78.0,25.0,49.0,Elderberries
5.82,21.17,43.87,341.0,888.88,78.0,39.0,75.0,Elderberries
5.62,21.77,40.73,1276.0,794.81,65.0,30.0,58.0,Elderberries
6.3,15.69,60.11,288.0,892.53,51.0,40.0,94.0,Elderberries
5.71,12.23,61.58,312.0,553.12,70.0,33.0,60.0,Elderberries
5.9,12.04,63.54,132.0,996.52,46.0,23.0,88.0,Elderberries
6.52,15.29,68.45,1339.0,682.32,79.0,20.0,70.0,Elderberries
6.12,23.63,46.87,112.0,794.45,49.0,37.0,42.0,Elderberries
6.55,16.88,60.65,655.0,884.85,53.0,34.0,100.0,Elderberries
6.16,12.63,53.63,229.0,693.03,73.0,26.0,34.0,Elderberries
6.73,22.54,55.64,308.0,838.6,115.0,29.0,117.0,Elderberries
6.57,15.14,53.48,480.0,777.96,55.0,34.0,52.0,Elderberries
5.89,12.29,68.84,796.0,669.71,90.0,37.0,69.0,Elderberries
5.7,20.06,44.81,468.0,544.99,94.0,22.0,84.0,Elderberries
6.07,18.27,48.48,1164.0,522.73,63.0,24.0,72.0,Elderberries
5.89,12.18,53.44,400.0,799.45,106.0,24.0,57.0,Elderberries
6.86,20.77,60.92,858.0,666.09,114.0,26.0,68.0,Elderberries
5.91,13.66,52.3,618.0,809.59,119.0,28.0,64.0,Elderberries
5.64,13.67,64.42,944.0,807.62,53.0,37.0,98.0,Elderberries
6.22,12.29,52.37,1049.0,968.37,77.0,20.0,110.0,Elderberries
6.46,16.69,63.21,1197.0,966.75,69.0,33.0,37.0,Elderberries
6.35,17.48,43.21,229.0,579.36,90.0,24.0,33.0,Elderberries
6.22,24.85,64.89,560.0,876.61,88.0,28.0,50.0,Elderberries
6.34,13.31,50.45,1145.0,869.74,118.0,23.0,61.0,Elderberries
6.66,12.18,68.96,314.0,574.46,65.0,25.0,69.0,Elderberries
6.05,18.4,64.49,546.0,509.3,119.0,35.0,54.0,Elderberries
6.24,13.16,48.29,1257.0,569.02,115.0,37.0,68.0,Elderberries
6.11,15.14,40.73,877.0,822.83,75.0,37.0,119.0,Elderberries
5.67,12.11,58.93,1373.0,630.93,97.0,30.0,53.0,Elderberries
6.11,14.13,56.37,323.0,794.45,49.0,32.0,98.0,Elderberries
6.49,21.17,48.59,480.0,977.54,64.0,25.0,98.0,Elderberries
6.47,17.06,56.28,1475.0,631.08,85.0,32.0,111.0,Elderberries
6.51,15.53,40.73,1197.0,874.87,56.0,32.0,93.0,Elderberries
6.79,21.72,60.65,1484.0,751.98,68.0,36.0,33.0,Elderberries
5.79,23.68,64.58,585.0,986.76,107.0,39.0,43.0,Elderberries
6.06,14.11,48.3,751.0,575.72,88.0,23.0,77.0,Elderberries
5.63,18.62,43.12,229.0,675.33,85.0,34.0,33.0,Elderberries
6.49,15.19,64.89,568.0,661.73,117.0,39.0,98.0,Elderberries
5.95,13.91,57.97,480.0,988.71,100.0,35.0,53.0,Elderberries
6.01,16.1,68.56,936.0,555.34,117.0,26.0,48.0,Elderberries
5.98,21.23,48.49,627.0,522.52,106.0,33.0,46.0,Elderberries
6.73,13.95,59.31,152.0,784.6,107.0,32.0,35.0,Elderberries
5.95,17.91,69.12,959.0,666.74,75.0,25.0,84.0,Elderberries
6.39,12.29,60.48,288.0,683.68,70.0,36.0,89.0,Elderberries
5.76,18.62,58.04,1127.0,864.68,75.0,34.0,33.0,Elderberries
5.83,15.2,44.79,359.0,606.67,109.0,40.0,73.0,Elderberries
6.23,20.78,69.9,1343.0,985.41,106.0,39.0,32.0,Elderberries
6.68,21.85,63.24,314.0,674.1,114.0,25.0,34.0,Elderberries
6.32,20.18,61.58,1187.0,509.3,104.0,20.0,89.0,Elderberries
6.01,12.63,61.16,415.0,928.74,95.0,25.0,41.0,Elderberries
6.05,18.27,66.26,1043.0,711.92,60.0,28.0,89.0,Elderberries
5.82,19.71,50.24,601.0,818.99,117.0,36.0,104.0,Elderberries
6.76,17.88,61.58,647.0,658.16,43.0,30.0,58.0,Elderberries
6.46,17.47,50.67,235.0,951.81,106.0,32.0,78.0,Elderberries
5.9,17.47,51.11,206.0,955.38,73.0,30.0,88.0,Elderberries
6.47,18.4,58.93,109.0,757.44,110.0,34.0,118.0,Elderberries
5.62,24.96,59.31,521.0,880.64,88.0,35.0,111.0,Elderberries
6.09,21.77,42.44,1127.0,668.52,48.0,40.0,69.0,Elderberries
5.96,13.17,40.11,1451.0,600.16,53.0,20.0,109.0,Elderberries
6.32,19.69,44.81,1317.0,693.03,116.0,26.0,37.0,Elderberries
6.3,13.21,50.64,1282.0,612.42,116.0,26.0,55.0,Elderberries
6.46,12.63,68.56,1127.0,658.16,112.0,26.0,69.0,Elderberries
5.51,19.99,50.67,137.0,846.92,117.0,23.0,34.0,Elderberries
5.81,15.67,68.84,1475.0,807.63,63.0,30.0,95.0,Elderberries
5.51,23.12,68.48,1127.0,688.62,70.0,22.0,90.0,Elderberries
6.83,15.37,55.64,1127.0,703.3,119.0,34.0,35.0,Elderberries
6.34,15.67,57.24,453.0,574.46,107.0,40.0,100.0,Elderberries
6.69,21.19,48.59,453.0,573.41,106.0,27.0,119.0,Elderberries
6.91,18.1,49.5,132.0,874.87,115.0,39.0,55.0,Elderberries
5.61,18.36,61.58,1282.0,704.07,54.0,40.0,117.0,Elderberries
5.52,22.86,48.48,536.0,968.37,88.0,20.0,106.0,Elderberries
6.62,18.62,47.7,936.0,640.53,107.0,25.0,72.0,Elderberries
5.88,12.09,60.22,773.0,971.22,109.0,35.0,104.0,Elderberries
5.99,20.06,61.16,213.0,874.87,110.0,37.0,110.0,Elderberries
6.0,17.88,49.74,1276.0,588.78,79.0,35.0,41.0,Elderberries
6.38,15.71,53.2,1054.0,981.51,88.0,27.0,104.0,Elderberries
5.89,15.19,64.89,751.0,799.45,60.0,34.0,36.0,Elderberries
6.49,17.47,45.3,1043.0,952.3,110.0,27.0,60.0,Elderberries
6.06,23.9,64.52,1498.0,710.39,52.0,35.0,74.0,Elderberries
6.24,12.29,68.84,1410.0,645.27,104.0,23.0,52.0,Elderberries
5.73,20.15,64.42,655.0,918.99,66.0,29.0,96.0,Elderberries
5.58,13.84,52.37,1160.0,509.3,42.0,27.0,55.0,Elderberries
6.81,17.91,66.22,1319.0,901.03,114.0,39.0,107.0,Elderberries
6.47,12.99,69.13,140.0,959.99,64.0,34.0,34.0,Elderberries
6.0,24.4,43.87,108.0,518.59,63.0,27.0,37.0,Elderberries
5.51,13.99,54.86,936.0,890.53,120.0,20.0,100.0,Elderberries
6.09,15.2,43.87,294.0,790.54,88.0,38.0,72.0,Elderberries
5.71,23.88,43.21,108.0,934.35,63.0,32.0,60.0,Elderberries
6.93,16.88,65.2,1166.0,822.83,61.0,40.0,85.0,Elderberries
6.41,23.26,64.23,536.0,846.92,67.0,25.0,63.0,Elderberries
6.73,22.9,60.11,292.0,645.27,67.0,36.0,110.0,Elderberries
6.38,17.73,46.08,855.0,842.55,90.0,27.0,111.0,Elderberries
6.49,22.54,60.65,362.0,521.38,118.0,26.0,36.0,Elderberries
6.61,13.22,55.29,1054.0,561.93,49.0,23.0,114.0,Elderberries
5.63,13.25,44.42,1427.0,569.02,58.0,21.0,108.0,Elderberries
6.39,22.22,64.43,1034.0,588.78,88.0,37.0,70.0,Elderberries
6.62,14.08,46.08,855.0,700.53,89.0,21.0,47.0,Elderberries
5.82,19.21,61.32,912.0,727.19,65.0,36.0,72.0,Elderberries
6.91,19.48,69.4,1027.0,524.16,73.0,40.0,106.0,Elderberries
6.06,24.58,69.9,1404.0,700.53,118.0,29.0,99.0,Elderberries
5.55,21.72,41.9,723.0,950.08,97.0,40.0,94.0,Elderberries
6.31,14.11,43.87,560.0,966.75,107.0,22.0,40.0,Elderberries
6.66,22.42,65.2,877.0,794.33,66.0,24.0,32.0,Elderberries
5.86,23.9,58.49,1412.0,799.45,117.0,26.0,52.0,Elderberries
6.79,15.37,61.54,627.0,612.42,63.0,35.0,73.0,Elderberries
6.39,14.59,60.65,739.0,566.77,118.0,26.0,41.0,Elderberries
6.65,12.29,45.7,133.0,556.85,106.0,40.0,61.0,Elderberries
6.18,23.88,47.81,1332.0,916.42,43.0,35.0,96.0,Elderberries
6.62,19.97,52.3,1051.0,521.38,95.0,29.0,43.0,Elderberries
6.14,16.71,66.19,1282.0,805.7,70.0,26.0,69.0,Elderberries
6.28,21.96,40.06,1051.0,572.75,75.0,23.0,69.0,Elderberries
5.55,12.29,66.98,723.0,874.87,55.0,27.0,62.0,Elderberries
5.98,21.49,41.03,647.0,744.77,70.0,36.0,89.0,Elderberries
6.43,18.14,40.25,621.0,324.58,71.0,25.0,68.0,Fenugreek (Methi)
6.09,19.85,43.12,1394.0,452.88,82.0,24.0,82.0,Fenugreek (Methi)
6.85,15.58,43.13,133.0,479.11,94.0,34.0,77.0,Fenugreek (Methi)
6.47,21.92,55.74,409.0,371.95,71.0,33.0,62.0,Fenugreek (Methi)
6.45,22.51,59.65,965.0,371.34,88.0,32.0,82.0,Fenugreek (Methi)
6.83,17.67,45.72,1414.0,450.54,96.0,39.0,88.0,Fenugreek (Methi)
6.89,24.43,58.79,1369.0,423.25,79.0,24.0,99.0,Fenugreek (Methi)
6.83,17.71,45.04,613.0,317.03,78.0,23.0,71.0,Fenugreek (Methi)
6.06,21.57,44.46,710.0,391.76,89.0,26.0,83.0,Fenugreek (Methi)
6.93,24.34,48.06,1465.0,383.92,80.0,28.0,87.0,Fenugreek (Methi)
6.75,22.51,49.28,1433.0,310.64,65.0,34.0,96.0,Fenugreek (Methi)
6.21,23.71,54.35,770.0,358.33,91.0,30.0,77.0,Fenugreek (Methi)
6.34,16.63,55.06,336.0,304.43,77.0,39.0,87.0,Fenugreek (Methi)
6.46,22.52,48.06,1159.0,318.03,91.0,23.0,86.0,Fenugreek (Methi)
6.27,23.56,56.72,135.0,398.42,74.0,21.0,69.0,Fenugreek (Methi)
6.6,21.76,43.2,1299.0,352.55,62.0,23.0,86.0,Fenugreek (Methi)
6.25,24.87,56.04,122.0,454.34,77.0,24.0,88.0,Fenugreek (Methi)
6.64,19.1,43.17,1299.0,490.32,77.0,23.0,70.0,Fenugreek (Methi)
6.12,24.46,54.5,529.0,385.14,89.0,24.0,86.0,Fenugreek (Methi)
6.58,21.11,56.52,748.0,342.97,66.0,30.0,87.0,Fenugreek (Methi)
6.89,23.43,55.4,409.0,325.54,90.0,26.0,87.0,Fenugreek (Methi)
6.54,20.08,52.07,1014.0,378.86,86.0,36.0,72.0,Fenugreek (Methi)
6.02,20.68,55.97,433.0,399.17,62.0,36.0,65.0,Fenugreek (Methi)
6.46,22.53,52.65,1394.0,429.13,68.0,23.0,93.0,Fenugreek (Methi)
6.03,23.81,40.84,716.0,426.26,70.0,21.0,72.0,Fenugreek (Methi)
6.58,15.26,51.31,1122.0,394.23,63.0,34.0,89.0,Fenugreek (Methi)
6.78,22.33,47.44,1122.0,320.75,98.0,37.0,64.0,Fenugreek (Methi)
6.02,21.86,51.38,874.0,357.69,90.0,28.0,99.0,Fenugreek (Methi)
