ph,temperature,humidity,altitude,rainfall,N,P,K,label
6.51,22.65,71.64,306.0,1368.63,103.0,44.0,89.0,Sugarcane
6.89,28.76,72.1,944.0,1497.03,94.0,45.0,98.0,Sugarcane
6.4,27.66,73.01,1075.0,1354.25,112.0,39.0,80.0,Sugarcane
6.34,20.97,62.71,396.0,1118.14,87.0,37.0,94.0,Sugarcane
7.2,31.15,61.85,311.0,1455.71,97.0,43.0,100.0,Sugarcane
6.83,29.71,76.77,177.0,1493.36,93.0,48.0,114.0,Sugarcane
6.13,33.51,74.04,721.0,1317.03,95.0,40.0,84.0,Sugarcane
6.85,34.53,63.44,939.0,1379.01,95.0,44.0,101.0,Sugarcane
7.1,29.35,72.21,1025.0,1415.15,112.0,38.0,112.0,Sugarcane
6.37,33.11,61.97,1413.0,1327.33,98.0,30.0,101.0,Sugarcane
6.96,23.36,60.58,1115.0,1282.32,115.0,50.0,101.0,Sugarcane
7.02,34.95,75.14,1011.0,1304.97,88.0,44.0,91.0,Sugarcane
6.13,22.78,78.04,977.0,1399.45,91.0,48.0,108.0,Sugarcane
7.38,26.03,79.75,306.0,1184.5,108.0,43.0,96.0,Sugarcane
6.16,30.02,67.38,1347.0,1364.97,115.0,40.0,107.0,Sugarcane
7.15,20.7,68.9,150.0,1272.67,92.0,33.0,92.0,Sugarcane
6.42,33.65,65.05,810.0,1462.88,94.0,38.0,119.0,Sugarcane
7.27,24.07,79.75,1075.0,1292.71,86.0,32.0,100.0,Sugarcane
6.24,32.13,79.75,306.0,1466.69,92.0,46.0,114.0,Sugarcane
6.58,20.97,76.52,273.0,1295.37,97.0,49.0,98.0,Sugarcane
6.4,34.53,60.71,80.0,1406.64,86.0,46.0,107.0,Sugarcane
6.94,32.7,79.08,586.0,1002.61,94.0,47.0,93.0,Sugarcane
6.26,23.36,70.35,650.0,1121.23,83.0,48.0,104.0,Sugarcane
6.49,34.94,61.38,1049.0,1101.77,120.0,49.0,85.0,Sugarcane
7.16,32.7,66.32,1016.0,1272.67,90.0,41.0,106.0,Sugarcane
6.44,34.32,60.04,157.0,1086.87,97.0,35.0,81.0,Sugarcane
7.19,27.57,79.18,1422.0,1295.99,95.0,32.0,81.0,Sugarcane
6.68,24.26,61.82,540.0,1364.97,89.0,39.0,115.0,Sugarcane
6.65,25.7,68.38,1246.0,1067.71,87.0,32.0,104.0,Sugarcane
6.92,20.92,79.75,1425.0,1027.31,115.0,36.0,100.0,Sugarcane
6.23,21.92,67.76,252.0,1464.55,86.0,45.0,85.0,Sugarcane
6.4,34.87,64.04,1016.0,1157.67,89.0,34.0,85.0,Sugarcane
6.12,33.77,68.68,650.0,1295.37,84.0,39.0,96.0,Sugarcane
6.76,33.11,72.1,1358.0,1095.92,114.0,34.0,90.0,Sugarcane
6.56,25.76,63.79,712.0,1092.85,100.0,43.0,117.0,Sugarcane
6.95,24.8,79.17,650.0,1112.08,89.0,49.0,95.0,Sugarcane
6.65,21.26,76.32,890.0,1389.17,97.0,41.0,83.0,Sugarcane
7.4,29.04,74.79,1070.0,1291.01,118.0,45.0,86.0,Sugarcane
6.28,24.83,68.27,32.0,1454.05,92.0,35.0,92.0,Sugarcane
6.86,27.66,62.38,1413.0,1101.77,109.0,48.0,103.0,Sugarcane
6.65,26.55,73.72,1104.0,1347.96,98.0,46.0,86.0,Sugarcane
6.73,33.65,63.44,832.0,1436.89,102.0,37.0,90.0,Sugarcane
7.0,26.55,79.08,737.0,1165.42,112.0,50.0,80.0,Sugarcane
6.02,32.81,79.64,1309.0,1412.78,120.0,50.0,100.0,Sugarcane
6.34,21.24,70.33,1456.0,1311.18,91.0,32.0,119.0,Sugarcane
6.59,24.4,72.57,1011.0,1407.51,91.0,48.0,100.0,Sugarcane
6.45,31.56,62.27,484.0,1076.9,117.0,34.0,88.0,Sugarcane
7.25,29.9,76.77,92.0,1389.39,112.0,45.0,102.0,Sugarcane
6.49,21.51,68.22,189.0,1273.4,87.0,34.0,110.0,Sugarcane
6.85,20.83,78.33,755.0,1233.21,80.0,35.0,93.0,Sugarcane
6.92,29.71,67.25,1277.0,1238.37,95.0,31.0,80.0,Sugarcane
6.39,24.22,63.4,961.0,1118.14,102.0,44.0,99.0,Sugarcane
7.44,34.87,63.53,336.0,1101.68,97.0,49.0,99.0,Sugarcane
7.19,27.66,62.17,811.0,1327.33,112.0,43.0,110.0,Sugarcane
6.55,27.66,66.75,664.0,1227.26,84.0,32.0,106.0,Sugarcane
7.35,28.62,70.75,142.0,1407.4,109.0,48.0,95.0,Sugarcane
6.44,31.89,72.57,1456.0,1469.1,107.0,49.0,116.0,Sugarcane
7.43,20.67,62.93,189.0,1213.85,93.0,49.0,81.0,Sugarcane
6.87,32.7,60.61,928.0,1075.92,99.0,38.0,109.0,Sugarcane
6.81,21.44,62.93,1287.0,1135.56,118.0,49.0,100.0,Sugarcane
7.43,33.65,71.09,396.0,1304.13,91.0,45.0,105.0,Sugarcane
6.48,29.13,62.87,746.0,1302.03,109.0,34.0,99.0,Sugarcane
6.83,23.94,66.39,614.0,1054.73,98.0,42.0,94.0,Sugarcane
6.95,27.57,75.81,1312.0,1121.23,86.0,44.0,105.0,Sugarcane
6.58,26.03,76.77,336.0,1034.3,84.0,48.0,88.0,Sugarcane
6.68,32.13,63.18,1075.0,1379.01,106.0,49.0,104.0,Sugarcane
6.28,28.21,76.88,1126.0,1255.0,112.0,36.0,93.0,Sugarcane
6.73,26.13,77.36,90.0,1045.9,107.0,32.0,92.0,Sugarcane
7.22,30.93,79.75,214.0,1112.08,83.0,34.0,117.0,Sugarcane
6.51,27.66,70.33,1005.0,1412.78,109.0,40.0,99.0,Sugarcane
6.63,31.15,62.93,697.0,1239.01,111.0,42.0,80.0,Sugarcane
7.17,20.89,67.07,697.0,1464.55,103.0,37.0,89.0,Sugarcane
6.72,27.25,72.1,1389.0,1112.94,115.0,44.0,110.0,Sugarcane
6.66,34.15,64.25,102.0,1354.25,120.0,44.0,116.0,Sugarcane
6.66,31.15,61.97,600.0,1133.76,109.0,40.0,99.0,Sugarcane
6.55,27.05,72.98,999.0,1053.57,104.0,50.0,80.0,Sugarcane
6.85,23.13,70.33,1211.0,1086.41,92.0,50.0,110.0,Sugarcane
7.4,34.1,73.62,35.0,1095.92,93.0,35.0,88.0,Sugarcane
6.93,34.26,62.38,903.0,1317.03,96.0,31.0,90.0,Sugarcane
6.93,21.12,66.23,1115.0,1249.82,98.0,42.0,86.0,Sugarcane
7.39,32.95,73.48,614.0,1121.23,87.0,37.0,110.0,Sugarcane
6.89,31.89,60.48,522.0,1157.67,111.0,49.0,119.0,Sugarcane
6.36,24.26,73.06,939.0,1302.03,113.0,35.0,108.0,Sugarcane
6.03,31.05,73.73,963.0,1481.97,80.0,41.0,86.0,Sugarcane
6.68,29.13,72.42,1011.0,1366.82,111.0,41.0,95.0,Sugarcane
7.39,27.74,72.32,979.0,1271.52,84.0,30.0,83.0,Sugarcane
6.12,29.13,77.75,336.0,1157.71,91.0,35.0,87.0,Sugarcane
6.89,30.8,69.5,1425.0,1145.84,93.0,38.0,117.0,Sugarcane
6.04,31.26,79.75,189.0,1124.03,109.0,46.0,105.0,Sugarcane
7.21,30.33,76.76,614.0,1468.56,97.0,37.0,101.0,Sugarcane
7.34,22.65,73.06,989.0,1205.2,95.0,39.0,118.0,Sugarcane
7.1,23.53,70.35,522.0,1351.54,118.0,34.0,87.0,Sugarcane
7.34,26.61,72.62,1016.0,1154.32,88.0,33.0,92.0,Sugarcane
6.66,24.07,68.19,1159.0,1181.54,80.0,45.0,111.0,Sugarcane
6.3,30.55,70.79,189.0,1490.62,99.0,47.0,111.0,Sugarcane
7.5,22.3,69.93,877.0,1159.79,84.0,32.0,81.0,Sugarcane
6.12,29.49,68.19,1282.0,1113.81,113.0,36.0,103.0,Sugarcane
6.34,33.09,71.13,1289.0,1195.04,80.0,32.0,104.0,Sugarcane
6.85,21.34,68.28,979.0,1434.34,106.0,39.0,91.0,Sugarcane
6.45,27.61,76.88,21.0,1347.96,87.0,46.0,120.0,Sugarcane
7.06,26.85,67.72,214.0,1067.71,97.0,50.0,107.0,Sugarcane
6.6,27.86,67.38,1312.0,1399.45,113.0,44.0,104.0,Sugarcane
6.04,27.65,75.14,653.0,1171.63,86.0,37.0,103.0,Sugarcane
6.03,22.66,66.56,614.0,1422.15,97.0,35.0,102.0,Sugarcane
6.89,31.38,65.83,877.0,1217.47,97.0,36.0,115.0,Sugarcane
7.16,20.59,60.58,102.0,1426.42,87.0,49.0,109.0,Sugarcane
6.39,31.42,79.64,252.0,1387.06,81.0,44.0,96.0,Sugarcane
7.43,21.24,61.13,217.0,1095.43,120.0,50.0,108.0,Sugarcane
7.26,23.63,75.74,1125.0,1095.92,95.0,33.0,119.0,Sugarcane
6.92,34.71,71.09,336.0,1263.13,88.0,42.0,84.0,Sugarcane
6.45,33.51,66.65,1277.0,1152.2,80.0,49.0,119.0,Sugarcane
6.4,22.98,73.81,1338.0,1112.94,98.0,35.0,90.0,Sugarcane
7.19,22.15,74.47,989.0,1169.31,113.0,36.0,117.0,Sugarcane
7.22,31.38,79.64,1030.0,1319.68,111.0,49.0,105.0,Sugarcane
7.22,34.76,74.47,1389.0,1249.82,111.0,41.0,105.0,Sugarcane
6.44,29.13,68.22,1242.0,1327.33,99.0,45.0,109.0,Sugarcane
6.4,29.71,73.73,1481.0,1281.12,88.0,42.0,102.0,Sugarcane
6.34,27.16,61.23,1016.0,1329.91,88.0,35.0,95.0,Sugarcane
6.89,33.09,75.81,1476.0,1095.43,94.0,50.0,83.0,Sugarcane
7.09,26.51,72.42,97.0,1184.5,113.0,46.0,119.0,Sugarcane
6.37,23.53,72.86,1225.0,1344.28,117.0,44.0,107.0,Sugarcane
7.4,26.85,72.26,821.0,1356.57,112.0,34.0,88.0,Sugarcane
7.16,29.88,68.27,1177.0,1095.92,92.0,46.0,85.0,Sugarcane
6.12,21.39,63.18,961.0,1298.31,106.0,31.0,104.0,Sugarcane
6.12,34.87,63.53,977.0,1014.72,111.0,42.0,111.0,Sugarcane
6.22,30.42,62.27,670.0,1481.97,94.0,41.0,91.0,Sugarcane
7.12,21.36,67.64,1164.0,1177.0,103.0,44.0,96.0,Sugarcane
6.69,21.92,64.04,142.0,1411.96,94.0,50.0,80.0,Sugarcane
7.21,32.48,78.59,1034.0,1357.98,115.0,38.0,83.0,Sugarcane
6.4,21.7,68.27,70.0,1169.31,81.0,33.0,90.0,Sugarcane
7.28,24.75,71.09,1257.0,1291.54,84.0,32.0,101.0,Sugarcane
6.06,21.26,66.75,199.0,1052.71,91.0,47.0,114.0,Sugarcane
7.33,31.05,72.67,932.0,1327.53,89.0,47.0,113.0,Sugarcane
6.72,31.89,69.97,1312.0,1252.93,94.0,32.0,92.0,Sugarcane
6.58,34.87,79.08,461.0,1171.22,112.0,41.0,112.0,Sugarcane
7.02,20.67,78.85,149.0,1201.19,97.0,42.0,98.0,Sugarcane
6.37,24.7,77.36,1440.0,1366.82,99.0,36.0,111.0,Sugarcane
6.57,34.54,77.96,777.0,1493.36,87.0,38.0,103.0,Sugarcane
6.48,33.22,61.27,508.0,1415.36,106.0,32.0,115.0,Sugarcane
6.3,27.95,77.36,1347.0,1257.13,97.0,33.0,110.0,Sugarcane
6.56,27.91,79.18,384.0,1415.36,105.0,40.0,97.0,Sugarcane
6.57,31.43,79.08,211.0,1203.75,100.0,32.0,90.0,Sugarcane
7.41,29.9,71.9,1005.0,1172.89,115.0,47.0,81.0,Sugarcane
7.09,33.22,74.93,199.0,1373.22,117.0,49.0,91.0,Sugarcane
7.16,22.78,66.75,977.0,1118.14,107.0,50.0,83.0,Sugarcane
7.0,29.32,64.91,507.0,1399.45,92.0,44.0,105.0,Sugarcane
7.1,27.05,79.99,977.0,1448.64,111.0,39.0,103.0,Sugarcane
6.29,26.03,65.24,526.0,1266.24,105.0,42.0,87.0,Sugarcane
7.33,31.59,63.24,1440.0,1293.92,84.0,31.0,108.0,Sugarcane
6.92,20.59,69.91,80.0,1184.5,100.0,34.0,85.0,Sugarcane
7.02,21.39,68.45,1237.0,1402.4,112.0,49.0,92.0,Sugarcane
7.44,34.1,62.87,652.0,1198.11,109.0,37.0,80.0,Sugarcane
6.5,20.93,74.24,1351.0,1201.19,118.0,49.0,100.0,Sugarcane
6.66,29.84,72.31,1456.0,1490.62,101.0,31.0,109.0,Sugarcane
7.35,31.69,73.73,152.0,1255.0,101.0,50.0,107.0,Sugarcane
6.44,22.15,72.21,384.0,1469.1,100.0,30.0,82.0,Sugarcane
6.68,21.57,66.59,277.0,1443.25,114.0,36.0,107.0,Sugarcane
6.08,20.22,66.26,1347.0,1402.4,100.0,32.0,86.0,Sugarcane
7.43,28.93,68.72,211.0,1497.03,92.0,44.0,112.0,Sugarcane
6.56,25.55,60.58,491.0,1263.13,108.0,44.0,96.0,Sugarcane
7.33,21.38,64.04,1481.0,1027.31,112.0,32.0,85.0,Sugarcane
6.29,22.35,75.81,869.0,1231.96,80.0,40.0,84.0,Sugarcane
6.86,22.69,71.56,762.0,1454.05,97.0,38.0,92.0,Sugarcane
6.51,33.77,66.23,855.0,1052.71,83.0,41.0,100.0,Sugarcane
7.28,27.31,75.14,1225.0,1444.74,107.0,38.0,105.0,Sugarcane
6.12,24.7,71.09,672.0,1124.03,89.0,30.0,85.0,Sugarcane
6.65,29.75,61.25,1266.0,1468.56,91.0,46.0,112.0,Sugarcane
6.65,21.38,63.18,791.0,1157.16,81.0,35.0,90.0,Sugarcane
6.48,31.69,66.39,283.0,1181.54,112.0,31.0,105.0,Sugarcane
7.12,32.7,79.75,960.0,1045.9,112.0,46.0,100.0,Sugarcane
7.02,27.62,74.85,746.0,1497.03,86.0,44.0,118.0,Sugarcane
6.91,34.15,77.67,986.0,1202.69,119.0,43.0,103.0,Sugarcane
7.32,33.51,72.21,1078.0,1232.97,100.0,34.0,114.0,Sugarcane
6.83,30.8,74.33,384.0,1022.19,115.0,34.0,110.0,Sugarcane
6.44,23.94,63.96,1413.0,1124.03,86.0,37.0,80.0,Sugarcane
6.56,27.44,76.32,1016.0,1242.16,106.0,48.0,114.0,Sugarcane
6.39,25.76,67.06,21.0,1356.57,97.0,45.0,103.0,Sugarcane
6.48,23.36,71.15,102.0,1407.51,94.0,40.0,116.0,Sugarcane
6.68,27.16,61.53,522.0,1304.13,90.0,39.0,86.0,Sugarcane
7.05,24.8,76.32,830.0,1461.34,99.0,49.0,80.0,Sugarcane
6.69,20.97,62.17,461.0,1266.24,100.0,30.0,115.0,Sugarcane
6.12,27.1,78.59,238.0,1356.57,109.0,32.0,85.0,Sugarcane
7.5,20.13,75.14,1277.0,1357.98,89.0,42.0,96.0,Sugarcane
6.89,24.8,76.57,217.0,1407.51,115.0,41.0,90.0,Sugarcane
7.02,21.53,67.38,1344.0,1284.97,104.0,39.0,115.0,Sugarcane
7.44,27.1,71.13,670.0,1373.22,100.0,39.0,106.0,Sugarcane
6.86,20.13,62.53,1456.0,1133.76,83.0,40.0,86.0,Sugarcane
6.51,32.67,72.99,157.0,1341.35,92.0,47.0,88.0,Sugarcane
6.85,31.52,75.63,664.0,1293.16,101.0,32.0,86.0,Sugarcane
6.48,29.32,77.33,979.0,1165.42,116.0,49.0,119.0,Sugarcane
7.05,29.71,63.45,1063.0,1436.87,87.0,39.0,98.0,Sugarcane
6.47,20.82,66.4,1292.0,622.88,61.0,47.0,104.0,Sweet Potato
5.64,25.48,65.18,1082.0,590.42,67.0,42.0,101.0,Sweet Potato
6.26,21.03,68.37,9.0,622.88,60.0,59.0,119.0,Sweet Potato
5.57,20.74,51.99,1293.0,762.33,75.0,45.0,97.0,Sweet Potato
6.02,24.31,61.81,1251.0,730.6,93.0,51.0,86.0,Sweet Potato
6.42,24.77,66.94,807.0,624.63,100.0,60.0,114.0,Sweet Potato
6.39,25.2,65.7,1078.0,517.81,99.0,56.0,109.0,Sweet Potato
5.81,26.93,53.92,1423.0,711.33,85.0,55.0,99.0,Sweet Potato
5.84,27.61,66.89,483.0,557.28,91.0,41.0,91.0,Sweet Potato
6.48,22.8,52.95,807.0,502.09,73.0,45.0,83.0,Sweet Potato
5.95,20.57,52.02,334.0,717.57,77.0,59.0,104.0,Sweet Potato
5.62,22.8,60.5,971.0,795.8,87.0,43.0,115.0,Sweet Potato
6.33,28.84,63.45,1462.0,770.24,100.0,55.0,114.0,Sweet Potato
6.36,28.84,51.12,1097.0,648.76,93.0,45.0,80.0,Sweet Potato
6.37,23.99,68.37,764.0,510.63,80.0,40.0,81.0,Sweet Potato
6.27,20.73,59.14,250.0,795.8,89.0,42.0,95.0,Sweet Potato
6.26,25.72,58.6,391.0,627.25,73.0,59.0,89.0,Sweet Potato
6.25,25.59,64.46,1484.0,630.53,73.0,56.0,118.0,Sweet Potato
5.67,23.58,68.44,1001.0,747.2,99.0,51.0,105.0,Sweet Potato
6.07,20.46,58.48,964.0,756.1,80.0,45.0,101.0,Sweet Potato
5.64,29.36,54.42,1250.0,675.19,100.0,40.0,94.0,Sweet Potato
5.75,23.66,67.3,334.0,633.39,62.0,40.0,113.0,Sweet Potato
5.84,24.93,55.59,323.0,549.78,94.0,58.0,105.0,Sweet Potato
6.42,25.48,66.01,50.0,650.37,80.0,40.0,84.0,Sweet Potato
5.89,23.25,53.49,368.0,612.89,82.0,42.0,101.0,Sweet Potato
5.6,23.28,52.8,437.0,745.71,93.0,43.0,85.0,Sweet Potato
6.23,23.39,64.98,334.0,742.47,78.0,55.0,103.0,Sweet Potato
6.01,26.62,63.53,613.0,672.15,86.0,54.0,99.0,Sweet Potato
6.47,26.54,58.68,1082.0,550.4,92.0,59.0,106.0,Sweet Potato
5.59,25.41,58.77,529.0,746.8,61.0,45.0,117.0,Sweet Potato
6.07,26.93,63.45,1228.0,527.43,94.0,51.0,113.0,Sweet Potato
6.47,25.48,54.77,863.0,646.33,80.0,52.0,94.0,Sweet Potato
6.18,26.76,54.91,708.0,751.69,96.0,56.0,88.0,Sweet Potato
5.65,24.68,65.34,73.0,526.47,61.0,58.0,99.0,Sweet Potato
6.31,24.89,69.46,1158.0,629.88,61.0,51.0,103.0,Sweet Potato
5.84,21.37,57.47,334.0,736.76,91.0,55.0,106.0,Sweet Potato
6.19,23.86,64.98,843.0,660.28,93.0,46.0,83.0,Sweet Potato
5.65,24.31,60.24,613.0,631.74,63.0,51.0,107.0,Sweet Potato
5.84,20.57,56.89,273.0,603.93,97.0,49.0,94.0,Sweet Potato
6.18,25.99,56.89,223.0,688.09,64.0,43.0,93.0,Sweet Potato
5.79,23.66,65.34,1217.0,747.2,99.0,57.0,116.0,Sweet Potato
6.07,27.97,66.32,1423.0,602.78,79.0,51.0,88.0,Sweet Potato
5.89,26.93,66.1,1484.0,738.1,97.0,43.0,80.0,Sweet Potato
6.05,20.77,56.63,153.0,506.66,80.0,48.0,97.0,Sweet Potato
5.65,23.53,58.48,1097.0,521.79,84.0,42.0,92.0,Sweet Potato
6.31,20.82,63.24,437.0,651.87,79.0,58.0,92.0,Sweet Potato
5.74,29.08,51.43,469.0,740.44,80.0,59.0,84.0,Sweet Potato
6.22,26.67,56.35,77.0,583.38,96.0,52.0,82.0,Sweet Potato
6.45,27.82,66.09,1002.0,673.67,97.0,50.0,104.0,Sweet Potato
6.37,26.3,57.15,1367.0,603.02,61.0,42.0,103.0,Sweet Potato
6.01,20.74,68.18,1418.0,704.67,65.0,46.0,106.0,Sweet Potato
5.53,28.53,68.26,1473.0,540.39,97.0,55.0,95.0,Sweet Potato
6.27,21.58,60.24,9.0,745.71,100.0,48.0,100.0,Sweet Potato
5.88,28.8,59.39,1084.0,521.79,82.0,50.0,99.0,Sweet Potato
5.98,28.14,60.24,1484.0,738.1,79.0,47.0,94.0,Sweet Potato
5.74,27.1,67.87,708.0,632.17,100.0,41.0,115.0,Sweet Potato
5.76,20.8,58.6,1430.0,672.62,88.0,42.0,110.0,Sweet Potato
6.35,29.38,56.63,756.0,630.53,80.0,46.0,96.0,Sweet Potato
5.82,23.58,63.3,851.0,691.97,71.0,53.0,92.0,Sweet Potato
6.22,28.46,62.59,508.0,711.33,94.0,51.0,99.0,Sweet Potato
6.16,24.56,68.31,1002.0,576.61,74.0,49.0,107.0,Sweet Potato
5.66,26.72,53.3,165.0,516.29,86.0,47.0,104.0,Sweet Potato
6.12,27.09,52.59,756.0,510.7,100.0,58.0,94.0,Sweet Potato
6.42,23.61,52.53,621.0,742.47,91.0,53.0,106.0,Sweet Potato
5.88,24.56,52.11,311.0,680.35,75.0,42.0,94.0,Sweet Potato
5.76,21.37,65.56,831.0,693.19,61.0,53.0,96.0,Sweet Potato
5.65,27.84,61.37,1042.0,526.47,79.0,51.0,83.0,Sweet Potato
6.33,27.37,54.88,105.0,527.43,75.0,49.0,86.0,Sweet Potato
5.6,24.16,53.3,1448.0,612.89,87.0,51.0,85.0,Sweet Potato
5.9,24.89,51.29,483.0,703.31,91.0,60.0,109.0,Sweet Potato
5.51,22.71,56.86,261.0,628.65,97.0,50.0,113.0,Sweet Potato
6.31,23.46,68.38,575.0,764.86,100.0,48.0,89.0,Sweet Potato
6.25,25.12,56.0,687.0,541.67,75.0,45.0,90.0,Sweet Potato
5.6,28.15,58.64,1251.0,747.2,95.0,55.0,106.0,Sweet Potato
5.51,26.47,61.37,855.0,547.87,96.0,41.0,94.0,Sweet Potato
5.61,29.45,65.34,971.0,643.31,65.0,41.0,92.0,Sweet Potato
5.95,20.39,61.89,50.0,577.76,97.0,41.0,117.0,Sweet Potato
5.78,24.77,56.86,863.0,682.93,80.0,50.0,110.0,Sweet Potato
5.66,22.71,67.77,804.0,705.61,84.0,44.0,104.0,Sweet Potato
6.11,24.16,54.17,495.0,555.08,76.0,44.0,106.0,Sweet Potato
6.22,24.81,65.99,896.0,577.76,81.0,55.0,85.0,Sweet Potato
6.12,26.62,62.01,1293.0,534.57,62.0,59.0,96.0,Sweet Potato
5.53,26.67,61.37,307.0,776.84,99.0,56.0,96.0,Sweet Potato
5.78,22.04,59.6,348.0,670.19,91.0,48.0,100.0,Sweet Potato
5.63,25.4,62.95,94.0,696.2,100.0,44.0,117.0,Sweet Potato
6.45,21.15,59.39,27.0,509.65,79.0,60.0,88.0,Sweet Potato
6.42,23.54,51.12,798.0,522.63,74.0,59.0,114.0,Sweet Potato
5.63,21.58,60.55,1171.0,761.6,94.0,57.0,115.0,Sweet Potato
6.26,26.93,56.86,1484.0,705.61,60.0,45.0,88.0,Sweet Potato
6.23,28.84,58.77,586.0,730.84,68.0,54.0,102.0,Sweet Potato
6.37,28.33,58.77,575.0,679.62,76.0,44.0,97.0,Sweet Potato
5.74,23.62,58.54,715.0,630.63,71.0,41.0,103.0,Sweet Potato
5.67,21.09,52.59,822.0,795.8,74.0,55.0,102.0,Sweet Potato
5.83,22.8,51.31,1293.0,682.93,73.0,53.0,83.0,Sweet Potato
5.76,25.48,54.05,822.0,555.04,60.0,40.0,92.0,Sweet Potato
6.16,24.42,52.11,1092.0,550.4,97.0,58.0,97.0,Sweet Potato
6.07,20.74,58.04,1171.0,696.33,76.0,49.0,115.0,Sweet Potato
6.07,24.63,57.79,1275.0,682.62,94.0,48.0,120.0,Sweet Potato
5.8,27.1,51.6,708.0,565.28,96.0,58.0,117.0,Sweet Potato
5.53,28.87,68.44,873.0,595.14,91.0,56.0,82.0,Sweet Potato
6.07,28.87,65.99,448.0,776.84,76.0,59.0,84.0,Sweet Potato
6.26,25.59,68.31,379.0,595.14,94.0,54.0,95.0,Sweet Potato
5.61,29.6,58.48,1165.0,689.17,98.0,45.0,112.0,Sweet Potato
5.82,28.96,53.64,962.0,745.71,96.0,55.0,120.0,Sweet Potato
6.23,20.46,53.92,61.0,509.65,79.0,53.0,86.0,Sweet Potato
6.32,22.27,68.37,1278.0,534.57,82.0,51.0,105.0,Sweet Potato
5.51,23.53,63.52,1174.0,636.79,98.0,52.0,98.0,Sweet Potato
5.84,20.18,52.11,340.0,679.96,84.0,52.0,117.0,Sweet Potato
6.19,25.7,50.8,340.0,762.33,97.0,51.0,106.0,Sweet Potato
5.58,20.14,60.08,273.0,612.89,99.0,44.0,106.0,Sweet Potato
5.83,24.42,68.29,804.0,643.07,62.0,52.0,91.0,Sweet Potato
6.06,27.07,60.24,297.0,536.77,68.0,52.0,115.0,Sweet Potato
6.32,23.47,65.14,1423.0,627.25,94.0,59.0,115.0,Sweet Potato
5.8,22.04,53.64,469.0,717.89,91.0,45.0,116.0,Sweet Potato
5.89,26.93,63.24,1274.0,524.27,96.0,53.0,100.0,Sweet Potato
6.47,21.1,56.16,73.0,632.17,94.0,44.0,103.0,Sweet Potato
5.74,20.73,56.89,59.0,749.37,67.0,40.0,94.0,Sweet Potato
6.49,21.84,59.6,348.0,672.62,84.0,44.0,120.0,Sweet Potato
6.19,27.35,58.68,391.0,679.96,61.0,54.0,92.0,Sweet Potato
5.82,21.19,65.56,1408.0,696.33,94.0,55.0,85.0,Sweet Potato
6.37,25.72,57.9,962.0,651.41,82.0,56.0,90.0,Sweet Potato
6.42,21.15,66.94,1251.0,641.95,82.0,54.0,93.0,Sweet Potato
5.64,25.48,62.29,1097.0,690.58,100.0,46.0,116.0,Sweet Potato
6.26,23.97,66.75,522.0,676.14,99.0,59.0,101.0,Sweet Potato
6.19,29.38,60.72,379.0,705.51,93.0,40.0,99.0,Sweet Potato
5.82,22.71,57.7,1068.0,557.28,66.0,53.0,110.0,Sweet Potato
6.42,24.56,53.38,312.0,649.44,81.0,45.0,88.0,Sweet Potato
5.76,27.61,55.4,714.0,653.49,75.0,57.0,107.0,Sweet Potato
5.89,29.38,56.32,1001.0,773.13,75.0,45.0,100.0,Sweet Potato
6.48,24.56,62.01,1165.0,676.14,91.0,53.0,94.0,Sweet Potato
6.0,22.73,50.7,714.0,575.31,87.0,42.0,114.0,Sweet Potato
5.8,20.09,59.98,529.0,629.88,84.0,49.0,109.0,Sweet Potato
6.37,20.79,65.14,602.0,602.31,73.0,42.0,98.0,Sweet Potato
6.07,26.3,61.31,1117.0,703.31,77.0,43.0,105.0,Sweet Potato
5.68,20.36,54.42,909.0,629.82,77.0,43.0,99.0,Sweet Potato
6.39,27.82,60.07,1418.0,660.28,64.0,60.0,105.0,Sweet Potato
6.26,23.99,64.98,495.0,595.64,92.0,58.0,81.0,Sweet Potato
5.63,26.07,62.66,9.0,675.19,94.0,42.0,100.0,Sweet Potato
6.49,25.99,68.1,1275.0,618.15,99.0,53.0,112.0,Sweet Potato
6.01,25.72,61.37,867.0,509.65,89.0,51.0,100.0,Sweet Potato
5.67,26.53,52.44,1191.0,623.96,76.0,43.0,81.0,Sweet Potato
6.17,29.0,66.85,1158.0,633.6,94.0,51.0,118.0,Sweet Potato
5.71,23.47,52.44,1228.0,516.29,88.0,45.0,101.0,Sweet Potato
6.47,24.42,61.31,1024.0,630.63,100.0,41.0,87.0,Sweet Potato
5.9,27.45,57.83,1250.0,641.95,80.0,60.0,97.0,Sweet Potato
5.58,22.71,55.57,80.0,656.77,82.0,59.0,110.0,Sweet Potato
6.45,24.13,66.4,582.0,764.86,92.0,47.0,91.0,Sweet Potato
5.99,21.06,58.48,94.0,509.65,93.0,47.0,94.0,Sweet Potato
6.3,25.99,67.87,1165.0,760.99,64.0,44.0,100.0,Sweet Potato
6.17,21.16,54.91,1335.0,549.78,93.0,47.0,103.0,Sweet Potato
5.95,20.18,58.54,224.0,516.29,98.0,46.0,88.0,Sweet Potato
6.34,20.8,63.55,855.0,580.04,97.0,54.0,100.0,Sweet Potato
5.96,22.04,61.69,1401.0,728.28,87.0,48.0,102.0,Sweet Potato
6.2,22.23,51.29,1175.0,502.09,60.0,44.0,101.0,Sweet Potato
5.78,28.14,67.19,165.0,741.59,76.0,46.0,84.0,Sweet Potato
